[Nov 28 23:43:57] DEBUG [eager_aryabhata@172-17-0-1] Executing... dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"
[Nov 28 23:43:59] DEBUG [eager_aryabhata@172-17-0-1] execResult: servername: eager_aryabhata@172-17-0-1
  cmd: /usr/bin/ssh -tt -o StrictHostKeyChecking=yes -o LogLevel=quiet -o ConnectionAttempts=3 -o ConnectTimeout=10 -o ControlMaster=auto -o ControlPath=/root/.vuls/controlmaster-%r-172-17-0-1.%p -o Controlpersist=10m cmcarthur@172.17.0.1 -p 22 stty cols 1000; docker exec --user 0 dfe4c5f7871e /bin/sh -c 'dpkg-query -W -f="\${binary:Package},\${db:Status-Abbrev},\${Version},\${Source},\${source:Version}\n"'
  
  eager_aryabhata@172-17-0-1 (ubuntu14.04) on 172-17-0-1
======================================================
Total: 713 (High:4 Medium:388 Low:254 ?:67), 0/713 Fixed, 537 installed, 35 cves with exploit

+------------------+------+----------+---------+---------------------------------------------------+---------+
|      CVE-ID      | CVSS |  ATTACK  |  FIXED  |                        NVD                        | EXPLOIT |
| CVE-2016-7099    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-7099    | false   |
| CVE-2016-7163    |  6.9 |          | Unfixed | https://nvd.nist.gov/vuln/detail/CVE-2016-7163    | false   |
| CVE-2016-7415    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-7415    | false   |
| CVE-2016-7543    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-7543    | false   |
| CVE-2016-8331    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8331    | false   |
| CVE-2016-8615    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8615    | false   |
| CVE-2016-8617    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8617    | false   |
| CVE-2016-8618    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8618    | false   |
| CVE-2016-8619    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8619    | false   |
| CVE-2016-8620    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8620    | false   |
| CVE-2016-8622    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8622    | false   |
| CVE-2016-8623    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8623    | false   |
| CVE-2016-8624    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8624    | false   |
| CVE-2016-8654    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8654    | false   |
| CVE-2016-8882    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8882    | false   |
| CVE-2016-8884    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8884    | false   |
| CVE-2016-8885    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8885    | false   |
| CVE-2016-8887    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-8887    | false   |
| CVE-2016-9189    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9189    | false   |
| CVE-2016-9190    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9190    | false   |
| CVE-2016-9453    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9453    | false   |
| CVE-2016-9533    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9533    | false   |
| CVE-2016-9534    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9534    | false   |
| CVE-2016-9535    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9535    | false   |
| CVE-2016-9560    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9560    | false   |
| CVE-2016-9591    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9591    | false   |
| CVE-2016-9634    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9634    | false   |
| CVE-2016-9635    |  6.9 |          | Unknown | https://nvd.nist.gov/vuln/detail/CVE-2016-9635    | false   |
